"International Workshop on Incorporating COTS Software into Software Systems, Tools and Techniques","IWICSS","C"
"International Workshop on Information Hiding","IH","C"
"International Workshop on Information Security Applications","WISA","C"
"International Workshop on Intelligent Agents","IWIA","C"
"International Workshop on Interactive Entertainment","IDET","C"
"International Workshop on Issues in the Theory of Security","WITS","C"
"International Workshop on Knowledge Discovery from Data Streams","IWKDDS","C"
"International Workshop on Logic and Complexity in Computer Science","LCCS","C"
"International Workshop on Metamodelling - Utilization in Software Engineering","MUSE","C"
"International Workshop on Middleware for Grid Computing","MGC","C"
"International Workshop on Mobile Commerce and Services","WMCS","C"
"International Workshop on Modelling and Visualization of XML and Semantic Web Data","MOVIX","C"
"International Workshop on Modelling in Software Engineering","MISE","C"
"International Workshop on Modelling, Simulation, Verification and Validation of Enterprise Information Systems","MSVVEIS","C"
"International Workshop on MultiAgent Based Simulation","MABS","C"
"International Workshop on Multimedia Data Storage, Retrieval, Integration and Applications","MDSRIA","C"
"International Workshop on Multimedia Signal Processing","MMSP","B"
"International Workshop on Nonmonotonic Reasoning, Action and Change","NRAC","C"
"International Workshop on Parameterized and Exact Computation","IWPEC","B"
"International Workshop on Paraphrasing","IWP","B"
"International Workshop on Parsing Technologies","IWPT","C"
"International Workshop on Pattern Recognition in Information Systems","PRIS","C"
"International Workshop on Post-Quantum Cryptography","PQCrypt","C"
"International Workshop on Precipitation in Urban Areas",,"A"
"International Workshop on Program Comprehension (now ICPC)","IWPC","C"
"International Workshop on Quality of Information Systems","QOIS","C"
"International Workshop on Randomization and Computation","RANDOM","A"
"International Workshop on Realising Evidence-based Software Engineering","REBSE","C"
"International Workshop on Requirements Engineering Visualization","REV","B"
"International Workshop on Requirements Engineering: Foundation for Software Quality","REFSQ","B"
"International Workshop on Research Issues in Data Engineering","RIDE","B"
"International Workshop on Satellite and Space Communications","IWSSC","C"
"International Workshop on Schema Languages for XML","X-Schemas","C"
"International Workshop on Security","IWSEC","B"
"International Workshop on Security in Information Systems","WOSIS","C"
"International Workshop on Security Protocols","IWSP","C"
"International Workshop on Soft Computing Applications","SOFA","C"
"International Workshop on Software and Compilers for Embedded Systems","SCOPES","A"
"International Workshop on Software Engineering for High Performance Computing Applications","SE-HPC","C"
"International Workshop on Software Process Simulation and Modelling (now ICSP)","PROSim","B"
"International Workshop on Software Product Management","IWSPM","C"
"International Workshop on Software Quality","WoSQ","C"
"International Workshop on Software Technology for Augmented Reality Systems","IWSTAR","C"
"International Workshop on Temporal Databases","TDB","C"
"International Workshop on the Algorithmic Foundations of Robotics","WAFR","C"
"International Workshop on the Sate of the Art in Cryptology and New Challenges Ahead","Quo Vadis Cryptology","C"
"International Workshop on the Web and Databases","WebDB","C"
"International Workshop on Ubiquitous Virtual Reality","IWUVR","C"
"International Workshop on Visualization for Cyber Security","VizSec","C"
"International Workshop on Web and Wireless Geographical Information Systems","W2GIS","C"
"International Workshop on Web Content Caching and Distribution","WCW","B"
"International Workshop on Web Information Systems Modelling","WISM","C"
"International Workshop on Wireless and Mobile Networks","WiMoNe","C"
"International Workshop Programming Multi-Agent Systems","PROMAS","B"
"International Workshops on Enabling Technologies: Infrastructures for Collaborative Enterprises","WETICE","B"
"International Workshops on First-Order Theorem Proving","FTP","B"
"International World Wide Web Conference","WWW","A"
"International XML Database Symposium","Xsym","C"
"Internationale Tagung Wirtschaftsinformatik","DITW","C"
"Internet Measurement Conference","IMC","A"
"Internet Research","AOIR","C"
"Internet Society Conference","INET","C"
"Interoperating Geographic Information Systems","INTEROP","C"
"INTUITION International Conference","INTUITION","C"
"ISCA International Conference on Computer Applications in Industry and Engineering","CAINE","C"
"ISCA Tutorial and Research Workshop Automatic Speech Recognition","ASR","C"
"Italian Conference on Theoretical Computer Science","ICTCS","C"
"Italian Symposium on Advanced Database Systems","SEBD","C"
"IUTAM Symposia series",,"A"
"IWA World Water Congress",,"A"
"Japan Conference on Computational Geometry and Graphs","JCCGG","C"
"Japan Conference on Discrete and Computational Geometry","JCDCG","C"
"Japan-China Joint Workshop on Frontier of Computer Science and Technology","FCST","C"
"Japanese-Hungarian Symposium on Discrete Mathematics and Its Applications","JH","C"
"Japan-Korea Joint Workshop on Algorithms and Computations","WAAC","C"
"Joint Australia and New Zealand Biennial Conference on Digital Image and Vision Computing","DIVC","C"
"Joint Conference on Information Sciences","JCIS","C"
"Joint Conference on New Methods in Language Processing and Computational Natural Language Learning","NeMLaP","C"
"Joint European Conference and Exhibition on Geographical Information Systems","JECGI","C"
"Joint European Networking Conference","JENC","C"
"Joint International Conference on CyberGames and Interactive Entertainment","CGIE","C"
"Joint iTrust and PST Conferences on Privacy, Trust Management and Security","IFIP TM","C"
"Joint Modular Languages Conference","JMLC","B"
"Joint Working Conference on Secure Information Networks: Communications and Multimedia Security","CMS","C"
"Joint workshop on Multimodal Interaction and Related Machine Learning Algorithms (now ICMI-MLMI)","MLMI","B"
"Journal of Computing Science in Colleges (Conference proceedings)","CCSC","C"
"JSME/ASME International Conference on Materials and Processing",,"A"
"KES International Symposium on Intelligent Decision Technologies","KES IDT","C"
"Knowledge Acquisition, Modelling and Management Workshop","KAW","C"
"Knowledge and Data Engineering Exchange Workshop","KDEX","C"
"Knowledge capture","K-CAP","A"
"Knowledge Discovery and Data Mining in Biological Databases Meeting","KDDMBD","C"
"Knowledge Domain Visualisation","KDViz","C"
"Knowledge Representation Meets Databases","KRDB","C"
"Knowledge Visualization and Visual Thinking","KV","C"
"Kyoto International Conference on Computational Geometry and Graph Theory","KyotoCGGT","C"
"Language Descriptions, Tools and Applications","LDTA","B"
"Latin American Conference on Informatics","CLEI","C"
"Latin American Conference on Pattern Languages of Programming","SugarLoafPLoP","C"
"Latin American Web Congress","LA-WEB","C"
"Latin-American Algorithms, Graphs and Optimization Symposium","LAGOS","C"
"Law via the Internet","LI","C"
"Lexical Semantics and Knowledge Representation","SIGLEX","C"
"Logic and Engineering of Natural Language Semantics","LENLS","B"
"Logic Programming and Automated Reasoning","LPAR","A"
"Logical Foundations of Computer Science","LFCS","B"
"Logics in Artificial Intelligence, European Conference","JELIA","A"
"Machine Translation Summit","MT SUMMIT","B"
"Machine Vision Applications","MVA","C"
"MACIS: International Conference of Mathematical Aspects of Computer and Information Sciences","MACIS","C"
"Management of Innovation and Technology International Conference","ICMIT","C"
"Massively Parallel Processing Using Optional Interconnections","MPPOI","B"
"Mathematical Methods in Computer Science","MMICS","C"
"Mathematics of Program Construction","MPC","B"
"Mechatronics and Machine Vision in Practice","M2VIP","B"
"Medical Image Computing and Computer-Assisted Intervention","MICCAI","A"
"Medicine Meets Virtual Reality","MMVR","B"
"Meeting of the International Environmental Modelling and Software Society",,"B"
"Methods Effectives en Geometrie Algebrique","MEGA","B"
"Mexican International Conference on Current Trends in Computer Science (was Mexican International Conference on Computer Science)","ENC","C"
"Mid-West Conference on Combinatorics, Cryptography, and Computing","MIGHTY","C"
"Mini-EURO Conference, Managing Uncertainty in Decision Support Models",,"A"
"Mining for Enhanced Web Search","MEWS","C"
"Mobile and Ubiquitous Multimedia (ACM)","MUM","B"
"Mobile Media","MMC","B"
"Mobility in Databases and Distributed Systems","MDDS","C"
"Modelling and Optimization: Theory and Applications","MOPTA","C"
"Modelling and Simulation",,"A"
"Modern Asian Architecture Network conferences","mAAN","C"
"MSRI Combinatorial Game Theory Research Workshop","GameTheory","C"
"Multimedia Content Access: Algorithms and Systems (was Multimedia Content Analysis, Management and Retrieval)","MCA:AS","C"
"Multi-national Joint Ventures for Construction Works Conference",,"C"
"NACE International - Corrosion",,"A"
"NAISO Congress on Autonomous Intelligent Systems","NAISO","C"
"NASA LaRC Formal Methods Workshop","LARC","C"
"National Advisory Committee on Computing Qualifications","NACCQ","C"
"National Conference Communications","NCC","C"
"National Conference of the American Association for Artificial Intelligence","AAAI","A"
"National Conference on Computer and Information Systems","NCCIS","C"
"National Conference on Hydraulics in Water Engineering",,"B"
"National Database Conference (China)","NDB","C"
"National Health Informatics Conference","NHIC","C"
"National Information Systems Security Conference (was National Computer Security Conference)","NISSC","C"
"National Science Foundation symposium on Next Generation Data Mining and Cyber Enabled Discovery for Innovation (was.NSF workshop on Next Generation Data Mining)","NGDM","C"
"NATO Conference on software engineering","NATOSE","C"
"Natural Language Processing and Knowledge Engineering","IEEE NLP-KE","C"
"Network and OS Support for Digital A/V","NOSSDAV","A"
"Network for Comfort and Energy Use in Buildings Windsor Conference","Windsor","A"
"Networked Group Communication","NGC","C"
"New Heritage: Beyond Verisimilitude. Conference on Cultural Heritage and New Media. Proceedings of the New Heritage Conference",,"Not ranked"
"New Security Paradigms Workshop","NSPW","C"
"New Zealand Game Developers Conference","FUSE","C"
"Nordic Conference on Pattern Languages of Programs","VikingPLoP","C"
"Nordic Construction Economics and Organisation Conference",,"C"
"Nordic Design Research Conference","NORDES","B"
"Nordic Workshop on Secure IT Systems","NordSec","C"
"North American Association for Computational Linguistics","NAACL","A"
"North American Conference on Logic Programming","NACLP","C"
"North American Fuzzy Information Processing Society Conference","NAFIPS","C"
"Norwegian Computer Human Interaction","NORDCHI","C"
"Numerical Models in Geomechanics","NUMOG","A"
"Onward Software Engineering","Onward","C"
"Optimal Discrete Structures and Algorithms","ODSA","C"
"Optimization: Techniques And Applications","OTA","C"
"Organisations and Society in Information Systems Workshop","OASIS","C"
"Pacific Asia Conference on Information Systems","PACIS","A"
"Pacific Asia Conference on Language, Information and Computation","PACLIC","B"
"Pacific Asian Conference on Expert Systems","PACES","B"
"Pacific Conference on Computer Graphics and Applications","PG","A"
"Pacific Rim International Conference on Artificial Intelligence","PRICAI","B"
"Pacific Rim International Symposium on Dependable Computing","PRDC","B"
"Pacific Rim International Workshop on Multi-Agents","PRIMA","B"
"Pacific Rim Knowledge Acquisition Workshop","PKAW","B"
"Pacific Rim Real Estate Conference","PPRES","A"
"Pacific Symposium on Biocomputing","PSB","C"
"Pacific-Asia Conference on Knowledge Discovery and Data Mining","PAKDD","A"
"Pacific-Asia Workshop on Electronic Commerce","PAWEC","C"
"Pacific-Rim Conference on Multimedia","PCM","C"
"Pacific-Rim Symposium on Image and Video Technology","PSIVT","B"
"Pan Pacific Conference on Information Systems","PPCIS","C"
"Pan-Sydney Area Workshop on Visual Information Processing","VIP","C"
"Parallel and Distributed Information Systems","PDIS","C"
"Parallel Computing","PARCO","C"
"Parallel Computing with FPGAs","ParaFPGA","C"
"Parallel Problem Solving from Nature","PPSN","A"
"Participatory Design Conference","PDC","B"
"Passive and Active Measurement Conference","PAM","B"
"Passive and Low Energy Architecture (PLEA) Annual International Conference","PLEA","A"
"Pattern Languages of Programs","PLOP","B"
"Portland International Center for Management of Engineering and Technology Conference","PICMET","A"
"Portuguese Conference on Artificial Intelligence","EPIA","B"
"Postgraduate Researchers of the Built and Natural Environment Conference","PRoBE","C"
"Powders and Grains",,"A"
"Practical Application of Intelligent Agents and Multi-Agent Technology Conference","PAAM","C"
"Practical Aspects of Declarative Languages","PADL","B"
"Practical Aspects of PROLOG/Constraint Technology","PAP/PACT","C"
"Practice and Theory of Automated Timetabling","PATAT","B"
"Practices of Linking Aspect Technology and Evolution","PLATE","C"
"Prague Stringology Conference","PSC","C"
"Principles and Practice of Parallel Programming","PPoPP","A"
"Principles and Practice of Programming in Java","PPPJ","C"
"Privacy in Statistical Databases","PSD","C"
"Proceedings MIT Conferences on Computational Solid and Fluid Mechanics",,"A"
"Processing Declarative Knowledge, International Workshop","PDK","C"
"Product Focused Software Process Improvement","PROFES","B"
"Program Visualization Workshop","PVW","C"
"Programming Language Techniques for XML","PLAN-X","C"
"Project Management conference","PMOZ","B"
"Quantity Surveying International Convention","QSIC","C"
"Real Time Systems Symposium","RTSS","A"
"Reflection, AOP and Meta-Data for Software Evolution","RAM-SE","C"
"Relationships and Associations in Object-Oriented Languages","RAOOL","C"
"Research in Engineering Education Symposium","REES","A"
"Richard Tapia Celebration of Diversity in Computing Conference","Tapia","C"
"RICS conference","COBRA","A"
"RINA International Conference on Military Support Ships",,"C"
"Robot Soccer World Cup","RoboCup","B"
"Robotics: Systems and Science","RSS","A"
"RSA Conference","RSA","B"
"SAE Powertrains, Fuels, and Lubricants Meeting",,"B"
"SAE World Congress",,"B"
"Scandinavian Conference on Artificial Intelligence","SCAI","B"
"Scandinavian Workshop on Algorithm Theory","SWAT","B"
"Scottish Functional Programming Workshop","SFP","C"
"SEA - Conference on Sustainable Building South-East Asia (CIB Co-Sponsored)","SBSEA","C"
"Search: Workshop on Search, Sorting and Coding","Search","C"
"SEFI - Annual Conference of European Society for Engineering Education",,"B"
"Selected Areas in Cryptography","SAC","B"
"Semantic Web Visualisation","VSW","C"
"Sensor Networks","Sensor Networks","C"
"Service Oriented Computing: Consequences for Engineering Requirements","SOCCER","C"
"SGAI International Conference on Artificial Intelligence","SGAI","C"
"SIAM Conference on Discrete Mathematics","DM","C"
"SIAM Conference on Geometric Design","GeoD","C"
"SIAM Conference on Optimization","OP","C"
"SIAM International Conference on Data Mining","SDM","A"
"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration","ALICE","C"
"SIGdial Workshop on Discourse and Dialog","SIGdial","C"
"SIGGRAPH/EUROGRAPHICS Conference On Graphics Hardware","HWWS","C"
"SIGIR workshop: Stylistic Analysis of Text For Information Access","Style","C"
"SIGOPT - International Conference on Optimization","ICO","C"
"Simulation Technology and Training Conference","SimTecT","C"
"Singapore International Conference on Intelligent Systems","SPICIS","B"
"Sixth International Conference on Hydroinformatics 2004",,"A"
"SKLOIS Conference on Information Security and Cryptology","Inscrypt","B"
"Smart Card Research and Advanced Application Conference","SCRAA","B"
"Society of Architectural Historians, Australia and New Zealand (SAHANZ) Annual Conference","SAHANZ","A"
"Soft Computing in Computer Graphics, Imaging, and Vision","SCCGIV","C"
"Software Education Conference","SRIG-ET","C"
"Software Engineering Education and Training Conference","SEET","C"
"Software Performance Enhancement for Encryption and Decryption","SPEED","C"
"Software Quality Conference","SQC","C"
"Software Technology and Engineering Practice Conference","STEP","B"
"South African Construction Health and Safety conference","SABERC","C"
"South African International Graph Theory Conference","SAIGTC","C"
"Southeastern International Conference on Combinatorics, Graph Theory, and Computing",,"C"
"Southern Conference on Computing","SCC","C"
"Southwestern Conference on Pattern Languages of Programs","ChiliPLoP","C"
"Spanish Meeting on Computational Geometry","EGC","C"
"Spatial Information Research Centre Colloquium","SIRC","C"
"Spatial Information Science and Technology Conference","SIST","C"
"Special-purpose Hardware for Attacking Cryptographic Systems","SHARCS","C"
"SPIE Conference on Performance and Control of Network Systems","PCNS","C"
"SPIE Conference on Visual Data Exploration and Analysis","VDEA","C"
"SPIE International Conference on Multimedia Storage and Archiving Systems","MSAS","C"
"SPIE International Conference on Visual Communications and Image Processing","VCIP","B"
"SPIE Smart Structures and Materials and Non-destructive Evaluation and Health Monitoring",,"A"
"Spring Conference on Computer Graphics","SCCG","C"
"Stapp Car Crash Conference",,"A"
"State of Australian Cities (SOAC) Conference","SOAC","A"
"State of the Art of Stream Ciphers","SASC","C"
"Static Analysis Symposium","SAS","A"
"Stochastic Local Search Algorithms","SLS","C"
"Storage and Retrieval for Media Databases (was Storage and Retrieval for Image and Video Databases)","SRMD","C"
"Structural and Syntactical Pattern Recognition","SSPR","A"
"Structural Engineering and Construction Conference","APSEC-EASEC","B"
"Summer Computer Simulation Conference","SCSC","B"
"Summer School on Modelling and Verification of Parallel Processes","MOVEP","C"
"Symposia on VLSI Technology and Circuits","VLSI","A"
"Symposium Model Analysis and Simulation of Computer and Telecommunications Systems","MASCOTS","A"
"Symposium of Asian Association for Algorithms and Computation","AAAC","C"
"Symposium on ‘Building Simulation in the Southwest of England’","IBPSA","A"
"Symposium on Abstraction, Reformulation and Approximation","SARA","B"
"Symposium on Access Control Models and Technologies, ACM (was RBAC)","SACMAT","C"
"Symposium on Advanced Structural Steels and New Rolling Technologies",,"B"
"Symposium on Advances in DB and Information Systems","ADBIS","B"
"Symposium on Assessment of Quality S/W Dev Tools","AQSDT","C"
"Symposium on Cellular Automata","JAC","C"
"Symposium On Combinatorics, Algorithms, Probabilistic and Experimental Methodologies","ESCAPE","C"
"Symposium on Computational Geometry for Mechanics and Applications","SOCGMA","C"
"Symposium on Design, Analysis, and Simulation of Distributed Systems","DASD","C"
"Symposium on Discrete Mathematics","EDM","C"
"Symposium on Geometry Processing","SGP","B"
"Symposium on High Performance Chips","HOT CHIPS","A"
"Symposium on Information Technology and Information Systems","ITIS","C"
"Symposium on Information Theory in the Benelux",,"C"
"Symposium on Logical Formalizations of Commonsense Reasoning","COMMONSENSE","B"
"Symposium on Networked Systems, Design and Implementation","NSDI","B"
"Symposium on Parallelism in Algorithms and Architectures","SPAA","A"
"Symposium on Programs as Data Objects","PADO","C"
"Symposium on Reliable Distributed Systems","SRDS","A"
"Symposium on Requirements Engineering for Information Security","SREIS","C"
"Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","C"
"Symposium on Stochastic Algorithms, Foundations and Applications","SAGA","C"
"Systems Engineering / Test and Evaluation Conference","SETE","C"
"TAI: Algorithmic Information Theory: Kolmogorov Complexity","TAI","C"
"Tangible, Embedded, and Embodied Interaction","TEI","A"
"Techniques and Problems in Graph Theory","TPGT","C"
"Technology for Interactive Digital Storytelling","TIDSE","C"
"Technology of Object-Oriented Languages and Systems Europe","TOOLS Europe","B"
"Testbeds and Research Infrastructures for the Development of Networks and Communities","TridentCom","B"
"The Claude Shannon Workshop on Coding and Cryptography",,"C"
"The Conference on visualization of information","SEE","C"
"The IASTED International Conference on Applied Simulation and Modelling (International Association of Science and Technology for Development)",,"C"
"The International Conference on Mobile Technology, Applications and Systems","MOBILITY","C"
"The International Conference on Semantic Web and Web Services","SWWS","C"
"The International Workshop on Algorithms and Graphs","IWAAG","C"
"The Modelling and Simulation Society of Australia and New Zealand Meeting","ANZMODS","C"
"The Northern Formal Methods Workshops","NFM","C"
"The organizational semiotics Conference","ORGSEM","B"
"The Theory and Application of Diagrams","DIAGRAMS","B"
"The World Conference on Titanium",,"A"
"Theoretical Aspects of Rationality and Knowledge","TARK","A"
"Theory of Cryptography Conference","TCC","A"
"Thermo and Fluid Dynamic Processes in Diesel Engines",,"B"
"TMS Annual Meeting and Exhibition",,"B"
"Tools and Algorithms for Construction and Analysis of Systems","TACAS","A"
"Topological and Geometric Graph Theory","TGGT","C"
"Traitement Automatique des Langues Naturelles","TALN","C"
"Transportation Research Board (USA) Annual Meeting","TRB","A"
"Trustworthy Interfaces for Passwords and Personal Information workshop","TIPPI","C"
"Turbulence and Shear Flow Phenomena",,"A"
"Twente Workshop on Graphs and Combinatorial Optimization","Twente","C"
"Ubiquitous Computing","UbiComp","A"
"UK Academy of Information Systems Conference","UKAIS","C"
"UK e-Science All Hands Meeting","UK e-Science","C"
"UK Ireland Planning Research Conference","PRC","B"
"UK Wind Engineering Society Conference on Wind Engineering",,"C"
"Unconventional Models of Computation","UMC","B"
"Unified Modelling Language","UML","B"
"United Kingdom Systems Society","UKSS","B"
"United Kingdom Virtual Reality Special Interest Group Conference UK-VRSIG","VR-SIG","C"
"Universal Machines and Computations","MCU","B"
"Urban History Planning History (Australasia)","UHPH","B"
"US Office of Naval Research Symposium on Naval Hydrodynamics",,"C"
"Usable Security Workshop","USEC","C"
"Usenix Annual Technical Conference","USENIX","A"
"Conference on File and Storage Technologies","FAST","A"
"Usenix Network and Distributed System Security Symposium","NDSS","A"
"Usenix Security Symposium","USENIX-Security","A"
"Usenix Symposium on Operating Systems Design and Implementation","OSDI","A"
"USENIX Windows NT Symposium","UWNTS","C"
"USENIX Workshop on Electronic Commerce","USENIX EC","C"
"USENIX Workshop on Hot Topics in Operating Systems","HotOS","A"
"USENIX/ACCURATE Electronic Voting Technology Workshop","EVT","C"
"Verification, Model Checking and Abstract Interpretation","VMCAI","B"
"Virtual Reality Annual International Symposium","VRAIS","C"
"Vision Interface","VI","C"
"VisMasters Design Modelling and Visualization Conference","DMVC","C"
"Visual Analytics","VA","C"
"Visual Database Systems","VDB","B"
"Visual Information Communications International","VINCI","C"
"Visual Languages and Formal Methods","VLFM","C"
"Visualisation in Built Environment","BuiltViz","C"
"Visualization In Science and Education","VISE","C"
"Visualization in Software Engineering","SEViz","C"
"Visualization in Software Product Lines Workshop","VisPLE","C"
"Water Down Under 2008 (incorporating the 31st Hydrology and Water Resources Symposium and the 4th International Conference on Water Resources and Environment Research)",,"A"
"Web Visualization","WebViz","C"
"Western Australian Workshop on Information Systems Research","WAWISR","C"
"Western Canadian Conference on Computing Education","WCCCE","C"
"Western Decision Sciences Institute Conference","WDSI","C"
"Western European Workshop on Research in Cryptology","WeWoRC","C"
"Winter Simulation Conference","WSC","B"
"Women in Computing","WICS","C"
"Workshop in Information Security Theory and Practices","WISTP","C"
"Workshop on Ad Hoc and Ubiquitous computing","AUC","C"
"Workshop on Algorithm Engineering","WAE","B"
"Workshop on Algorithm Engineering and Experiments","ALENEX","A"
"Workshop on Algorithmic Approaches for Transportation Modelling, Optimization, and Systems","ATMOS","C"
"Workshop on Algorithmic Aspects of Advanced Programming Languages","WAAAPL","C"
"Workshop on Algorithms And Models For The Web Graph","WAW","C"
"Workshop on Algorithms in Bioinformatics","WABI","B"
"Workshop on Algorithms, Combinatorics, and Geometry","ACG","C"
"Workshop on Analytic Algorithms and Combinatorics","ANALCO","B"
"Workshop on Application Specific Processors","WASP","C"
"Workshop on Applications of Graph Theory in Wireless Ad hoc Networks and Sensor Networks","Graph-hoc","C"
"Workshop on Approximation and Online Algorithms","WAOA","B"
"Workshop on Approximation and Randomization Algorithms in Communication Networks","ARACNE","C"
"Workshop on Aspect Oriented Requirements Engineering and Architecture Design","Early Aspects","C"
"Workshop on Aspect-Oriented Modelling","AOM","C"
"Workshop on Aspects, Components, and Patterns for Infrastructure Software","ACP4IS","C"
"Workshop on Assurance Cases for Security","DSN","C"
"Workshop on Australasian Information Security, Data Mining and Web Intelligence, and Software Internationalisation","AISW","C"
"Workshop on Combinatorial and Algorithmic Aspects of Networking","CAAN","B"
"Workshop on Component-Oriented Programming","WCOP","C"
"Workshop on Computational and Conformal Geometry","CCG","C"
"Workshop on Computational Geometry and Applications","CGA","C"
"Workshop on Computational Graph Theory and Combinatorics","WCGTC","C"
"Workshop on Computational Optimization","WCO-IMCSIT","C"
"Workshop on Computer Architecture Education","WCAE","C"
"Workshop on Constraint Satisfaction for Planning and Scheduling","COPLAS","B"
"Workshop on Cryptographic Hardware and Embedded Systems","CHES","C"
"Workshop on Cryptography for Ad hoc Networks","WCAN","C"
"Workshop on Data Engineering for Wireless and Mobile Access","MobiDE","C"
"Workshop on Database Technology for Virtual Enterprises","DTVE ","C"
"Workshop on Declarative Programming in the Context of OO Languages","DP-COOL","C"
"Workshop on Distributed Data and Structures","WDAS","C"
"Workshop on Domain Specific Modelling","DSM","C"
"Workshop on Duplicating, Deconstructing, and Debunking","WDDD","C"
"Workshop on Economics of Peer-to-Peer Systems","P2P Econ","C"
"Workshop on Elliptic Curve Cryptography","ECC","C"
"Workshop on Fault Diagnosis and Tolerance in Cryptography","FDTC","C"
"Workshop on Formal Techniques for Java Programs","FTJP","C"
"Workshop on Hybrid Intelligent Systems","WHIS","C"
"Workshop on Information Hiding","INFH","C"
"Workshop On Java For High-Performance Computing","JHPC","C"
"Workshop on Job Scheduling Strategies for Parallel Processing","JSSPP","B"
"Workshop on Localized Algorithms and Protocols for Wireless Sensor Networks","LOCALALGOS","C"
"Workshop on Logic and Learning","L&L","C"
"Workshop on Logic, Language, Information and Computation","WoLLIC","B"
"Workshop on Massive Data Algorithmics","Massive","C"
"Workshop on Mobile Computing Systems and Applications","HOTMOBILE","C"
"Workshop on Multiparadigm Programming with OO Languages","MPOOL","C"
"Workshop on Nature Inspired Distributed Computing","NISDIC","C"
"Workshop on Network-Related Data Management","NRDM","C"
"Workshop on New Technologies for Personalized Information Access","PIA","C"
"Workshop on Object-Oriented Database Systems","OODBS","C"
"Workshop on Object-Oriented Development","WOOD","C"
"Workshop on On-Line Algorithms","OLA","C"
"Workshop on Parallel and Distributed Debugging ACM/ONR","PADD","C"
"Workshop on Parameterized Complexity","WPC","C"
"Workshop on Physics and Computation","PC","C"
"Workshop on Power Aware Computing and Systems","HotPower","B"
"Workshop on Probabilistic Graph Theory","PGT","C"
"Workshop on Programming Languages and Operating Systems","PLOS","B"
"Workshop on Quantum Information Processing","QIP","C"
"Workshop on Real-Time Databases","RTDB","C"
"Workshop on Research Issues in Data Mining and Knowledge Discovery","DMKD","C"
"Workshop on Robust Shape Operations","WRSO","C"
"Workshop on Runtime Verification","RV","C"
"Workshop on Scientific Knowledge, Information, and Computing","SIDEKIC","C"
"Workshop on Security and Privacy in e-Commerce","SPEC","C"
"Workshop on Service Oriented Computing","SOCASE","C"
"Workshop on the Arithmetic of Finite Fields","WAIFI","C"
"Workshop on Theoretical and Algorithmic Aspects of Sensor and Ad-hoc Networks","WTASA","C"
"Workshop on Uncertainty in Geometric Computations","GEOM Uncertainty","C"
"Workshop on Web Usage Analysis","WebKDD","C"
"World Computer Congress","WCC","C"
"World Conference on the WWW and Internet","WebNet","C"
"World Conference on Transport Research","WCTR","A"
"World Congress in Computer Science, Computer Engineering, and Applied Computing","WORLDCOMP","C"
"World Congress on Computational Mechanics","WCCM","A"
"World Congress on Cost Engineering, Project Management and Quantity Surveying, AACE American Association of Cost Engineers","ICEC","B"
"World Congress on Engineering Asset Management","WCEAM-IMS","C"
"World Congress on Expert Systems","WCES","B"
"World Congress on Medical Informatics","MEDINFO","B"
"World Congress on Neural Networks","WCNN","B"
"World of Construction Project Management Conference","WCPM","B"
"World Sustainable Building Conference","SB","C"
"WSEAS International Conference on Robotics, Control and Manufacturing Technology","ROCOM","C"
